symbol,rebalance_date,COMBO_CASH_REV
002017,2018-04-21,-0.38536274155943917
002028,2018-04-21,-0.37333102730688306
002049,2018-04-21,-0.8061033511552643
002053,2018-04-21,-0.24240019933056095
002055,2018-04-21,0.14912584407692636
002058,2018-04-21,-0.12391322674505505
002088,2018-04-21,-0.30016324081904766
002097,2018-04-21,-0.14983093167310504
002108,2018-04-21,-0.3515447245386314
002176,2018-04-21,-0.26757622609609727
002187,2018-04-21,0.6882336211703391
002223,2018-04-21,-0.310186609722623
002235,2018-04-21,0.18564400774729897
002241,2018-04-21,0.023095190255860876
002242,2018-04-21,0.3702612961208254
002249,2018-04-21,-0.3222018457467752
002302,2018-04-21,-0.14535138925184277
002312,2018-04-21,-0.28414902617542803
002320,2018-04-21,-0.2160034293945265
002370,2018-04-21,-0.1592545649201909
002390,2018-04-21,-0.2130969546950374
002394,2018-04-21,-0.05366884553875892
002401,2018-04-21,-0.16132035022818433
002410,2018-04-21,-0.6224556915233798
002415,2018-04-21,-0.47032364051267306
002418,2018-04-21,-0.6415099368976562
002423,2018-04-21,-0.05142461593921552
002426,2018-04-21,-0.21849962146261553
002443,2018-04-21,-0.37099932559363547
002451,2018-04-21,0.90745117726494
002459,2018-04-21,0.6886694845817299
002490,2018-04-21,0.1338458029395705
002494,2018-04-21,0.5124330899327049
002498,2018-04-21,0.4865026207142913
002507,2018-04-21,-0.20681824880889899
002523,2018-04-21,-0.7077887440314881
002533,2018-04-21,0.46834492401035865
002566,2018-04-21,-0.25983333106286766
002567,2018-04-21,3.4852065392778053
002574,2018-04-21,0.4261992207060147
002588,2018-04-21,-0.3186068107300314
002624,2018-04-21,-0.6641974725322444
002678,2018-04-21,-0.49388492890822483
002683,2018-04-21,0.21118037103042292
002694,2018-04-21,-0.17532789100623586
002750,2018-04-21,0.626550515401676
300001,2018-04-21,-0.2724799822852238
300006,2018-04-21,2.0895911390626525
300038,2018-04-21,0.44922701570508977
300077,2018-04-21,-1.397245581603317
300140,2018-04-21,-0.09535133114671168
300180,2018-04-21,-0.2509783507166918
300202,2018-04-21,0.28738888938357954
300219,2018-04-21,-0.2619198196597545
300250,2018-04-21,-0.047291550747227816
300303,2018-04-21,-0.4737262737376379
300335,2018-04-21,-0.746446486649774
300353,2018-04-21,-0.3333139351108215
300390,2018-04-21,-0.884683965008713
300396,2018-04-21,-0.09822231092133017
300417,2018-04-21,-1.3083108433603212
300435,2018-04-21,0.24292003340435142
600004,2018-04-21,0.5294195655324845
600050,2018-04-21,0.8714025108973922
600073,2018-04-21,-0.3054328621272324
600086,2018-04-21,-0.38645154056565567
600130,2018-04-21,-0.34354577323894875
600141,2018-04-21,-0.21808316842246794
600184,2018-04-21,1.764852984070448
600231,2018-04-21,-0.11997228154230938
600268,2018-04-21,-1.397245581603317
600330,2018-04-21,-0.338980375030156
600338,2018-04-21,-0.220757511134885
600371,2018-04-21,0.1737184863804141
600408,2018-04-21,-0.05852518583976937
600415,2018-04-21,0.009808709884856076
600498,2018-04-21,-0.7424405728031014
600507,2018-04-21,0.08026399984928763
600533,2018-04-21,0.2625260548463152
600560,2018-04-21,0.5563374250132762
600566,2018-04-21,3.4852065392778053
600569,2018-04-21,-0.19192828658311917
600602,2018-04-21,0.11488981349417855
600603,2018-04-21,0.3776535635783382
600616,2018-04-21,-0.2657082150773593
600679,2018-04-21,-0.6503480136236561
600714,2018-04-21,0.2975467853020304
600723,2018-04-21,0.0705201288989917
600728,2018-04-21,0.21352092896495375
600812,2018-04-21,0.3881674743742068
601599,2018-04-21,-0.03642543309899463
601877,2018-04-21,2.2496841477300205
601958,2018-04-21,-0.5884823576513376
601999,2018-04-21,-0.24349077876592395
603111,2018-04-21,0.07116226208998784
603899,2018-04-21,-0.0009751639460238992
000065,2018-04-23,-0.8478568957651882
000631,2018-04-23,-0.09635699054182882
000683,2018-04-23,-0.37531807541516227
000862,2018-04-23,0.11350726279963293
000990,2018-04-23,-0.5730638050704697
002011,2018-04-23,-0.08321979898808668
002013,2018-04-23,-0.5528567658642155
002056,2018-04-23,-0.10359639420920774
002059,2018-04-23,-0.3317188275801888
002073,2018-04-23,1.5639182517897696
002092,2018-04-23,-0.03403111108765136
002096,2018-04-23,-0.4284293516797093
002100,2018-04-23,-0.3711346522059126
002265,2018-04-23,-1.1559405226650838
002328,2018-04-23,2.946395868699116
002357,2018-04-23,-0.14597794588072732
002362,2018-04-23,-0.7059489017191525
002374,2018-04-23,-0.7750180362693817
002409,2018-04-23,-0.21414898945621733
002430,2018-04-23,0.26927078215711936
002487,2018-04-23,-0.28796801894590784
002488,2018-04-23,-0.47660722266887884
002516,2018-04-23,-0.8958012254315215
002520,2018-04-23,0.05931226822659125
002527,2018-04-23,-0.18122711299050043
002530,2018-04-23,-0.058582168834888995
002568,2018-04-23,-0.045937582251281854
002668,2018-04-23,-0.035571980256114355
002687,2018-04-23,-0.04952995423740718
002688,2018-04-23,-0.11768673908501537
002703,2018-04-23,-0.2538008655991648
002708,2018-04-23,-0.35467303425766183
002738,2018-04-23,-0.4337369781935867
300019,2018-04-23,-0.5937932761754756
300021,2018-04-23,0.16078457698531473
300031,2018-04-23,-0.44156596604315307
300054,2018-04-23,-1.1848125638317009
300131,2018-04-23,1.0657926667988686
300133,2018-04-23,-0.6724791190113698
300165,2018-04-23,0.016845728441151536
300168,2018-04-23,-0.06764382630047747
300173,2018-04-23,-0.40254690184604597
300184,2018-04-23,0.007600647770039895
300236,2018-04-23,-0.07114283631358329
300279,2018-04-23,-0.6608817595714839
300336,2018-04-23,-0.6902711708898204
300387,2018-04-23,0.31882490996562235
300391,2018-04-23,-0.31497615369033327
600526,2018-04-23,-0.07466766621429316
600547,2018-04-23,0.5347479240404528
600776,2018-04-23,0.5171528561476315
000019,2018-04-24,0.42195663476426504
000020,2018-04-24,-0.31754629490081493
000028,2018-04-24,-0.2285917533565788
000055,2018-04-24,-0.6352319134373482
000090,2018-04-24,-0.9176139792960873
000096,2018-04-24,0.7455537513120308
000513,2018-04-24,0.09071972697197711
000543,2018-04-24,0.10733242823723663
000635,2018-04-24,-1.2716326487018026
000637,2018-04-24,-0.8574301447806563
000666,2018-04-24,-0.22305191734704233
000681,2018-04-24,-0.09686165044407248
000725,2018-04-24,-0.5569952042735625
000731,2018-04-24,1.0534177547379358
000738,2018-04-24,-0.4142498499289349
000799,2018-04-24,0.41211570275767906
000856,2018-04-24,-0.39631709399672055
000868,2018-04-24,-0.4439881343763968
000929,2018-04-24,-0.04558133287500497
000983,2018-04-24,0.16271996230896418
002008,2018-04-24,-0.17828579884579565
002026,2018-04-24,-0.03329914816696668
002029,2018-04-24,-0.1587601684825719
002032,2018-04-24,-0.49412979914466915
002033,2018-04-24,-0.1227529757390727
002036,2018-04-24,-0.2820145632400548
002039,2018-04-24,0.3248038085937938
002064,2018-04-24,0.23234583538785505
002068,2018-04-24,-0.18156549189610086
002075,2018-04-24,-0.14092537423292478
002077,2018-04-24,-0.558913742437597
002083,2018-04-24,-0.1234407002464123
002101,2018-04-24,0.11878451596016204
002102,2018-04-24,-0.14237883380340985
002109,2018-04-24,-0.11725685958697299
002128,2018-04-24,-0.8359940152625154
002141,2018-04-24,-0.3693866285934075
002146,2018-04-24,-0.7695052723954413
002163,2018-04-24,0.3171638968536165
002192,2018-04-24,-0.01610686031572442
002211,2018-04-24,-0.04396849219881929
002214,2018-04-24,0.23649625385327283
002226,2018-04-24,0.5195747836257371
002230,2018-04-24,0.35937835275227525
002231,2018-04-24,1.121915346144124
002232,2018-04-24,-0.3220361657360431
002233,2018-04-24,0.9547166337126758
002282,2018-04-24,1.125240594157235
002295,2018-04-24,0.5335381355100955
002296,2018-04-24,0.4303547970470964
002299,2018-04-24,-0.03950709193701067
002303,2018-04-24,0.15198257405540477
002305,2018-04-24,-0.5244470212605465
002307,2018-04-24,-0.30584407237864497
002317,2018-04-24,-0.1549577567495059
002318,2018-04-24,0.982562643313898
002326,2018-04-24,-0.3099607892406081
002331,2018-04-24,0.19460257949720422
002336,2018-04-24,0.07149379179488229
002344,2018-04-24,-0.2895629271079556
002358,2018-04-24,-0.2848327611785142
002359,2018-04-24,-0.29129802991967313
002389,2018-04-24,0.502720591986948
002395,2018-04-24,-0.6698413666303459
002424,2018-04-24,0.012186418144716882
002438,2018-04-24,-0.26887744180527384
002442,2018-04-24,0.03336366010946051
002452,2018-04-24,-0.23372416914702018
002456,2018-04-24,-0.33378550355304865
002457,2018-04-24,-0.5153121237273882
002460,2018-04-24,-0.47184412855620006
002463,2018-04-24,0.7379424072199573
002471,2018-04-24,-0.03804238610028135
002482,2018-04-24,-0.9864593973610638
002484,2018-04-24,-0.31478569452457256
002534,2018-04-24,-0.011335499775729063
002540,2018-04-24,0.6392942263356992
002547,2018-04-24,0.18931922846692248
002548,2018-04-24,-0.5661170789840594
002557,2018-04-24,0.8719492165678168
002559,2018-04-24,-0.45455551653129245
002576,2018-04-24,-0.15880128045153855
002580,2018-04-24,-0.5119130657489327
002583,2018-04-24,0.1588507388531056
002585,2018-04-24,0.6346221221678157
002601,2018-04-24,-0.43420887176303424
002606,2018-04-24,0.057670317694617584
002613,2018-04-24,0.2231801689978889
002615,2018-04-24,-0.0857865261444955
002625,2018-04-24,0.3449316037822392
002648,2018-04-24,-0.2964047594253864
002662,2018-04-24,-0.7814082679438699
002674,2018-04-24,0.021935903718163174
002676,2018-04-24,0.44664755372306303
002682,2018-04-24,0.2970963999883275
002689,2018-04-24,0.5131081691398618
002700,2018-04-24,-0.042694569047881076
002702,2018-04-24,0.9218917027141799
002724,2018-04-24,-0.009774292297218976
002735,2018-04-24,0.10984568969083422
002737,2018-04-24,0.18443665635165646
002746,2018-04-24,-0.5013290058699721
300025,2018-04-24,-0.481439517461882
300035,2018-04-24,0.37934271921739593
300058,2018-04-24,1.6040255128407752
300067,2018-04-24,-0.5755244829851134
300069,2018-04-24,-0.10410151808568427
300082,2018-04-24,-0.17437405855571758
300086,2018-04-24,-0.12718570337064056
300088,2018-04-24,-0.39613395786759714
300109,2018-04-24,-0.13153540704694888
300115,2018-04-24,-1.2955072267621626
300129,2018-04-24,0.22693557698439917
300138,2018-04-24,-0.8531477733789865
300139,2018-04-24,-0.26805229323287116
300142,2018-04-24,0.22745554798005457
300172,2018-04-24,-0.00964431812089947
300183,2018-04-24,-0.22161759002459225
300185,2018-04-24,-0.22844957631662932
300205,2018-04-24,-0.5517277278031978
300221,2018-04-24,0.25465726109141856
300235,2018-04-24,-0.0523820799049184
300239,2018-04-24,0.606126370632764
300240,2018-04-24,0.3683225767904744
300259,2018-04-24,-0.7213255230165128
300274,2018-04-24,0.036596859385254366
300276,2018-04-24,1.6015193452057885
300296,2018-04-24,0.5206294421514299
300310,2018-04-24,-0.1983062591663023
300316,2018-04-24,0.31773075454240046
300325,2018-04-24,0.16333693032743568
300326,2018-04-24,0.23667052935793625
300327,2018-04-24,-0.23402105120276634
300333,2018-04-24,0.6252925388232051
300349,2018-04-24,-0.45880770803588417
300358,2018-04-24,0.18167524847459923
300363,2018-04-24,-0.8058921710378382
300385,2018-04-24,-0.31896609264298337
300409,2018-04-24,0.21683064487866116
600051,2018-04-24,-0.4980777454438199
600062,2018-04-24,0.1922842637224595
600123,2018-04-24,-0.8656495290295048
600143,2018-04-24,-0.5744781669040179
600178,2018-04-24,-0.2899127673169978
600202,2018-04-24,-0.28167748899194295
600206,2018-04-24,-0.39827411384628014
600251,2018-04-24,1.6040255128407752
600262,2018-04-24,0.4412945795191404
600293,2018-04-24,-0.44347218902834484
600373,2018-04-24,0.06649709783923924
600381,2018-04-24,0.09303322917489239
600480,2018-04-24,-0.5059147874435233
600486,2018-04-24,0.2973546897647181
600520,2018-04-24,-1.0268892991318905
600529,2018-04-24,-0.11335233252669716
600570,2018-04-24,-0.0694087876722751
600577,2018-04-24,0.22979944084151074
600579,2018-04-24,0.5589135426634841
600589,2018-04-24,-0.49623319355725104
600599,2018-04-24,0.27394924324103653
600605,2018-04-24,-1.2955072267621626
600606,2018-04-24,0.21631263727196537
600708,2018-04-24,-0.3117411816232514
600719,2018-04-24,-0.5500335039465907
600731,2018-04-24,-0.7652517221226935
600771,2018-04-24,0.4518096082070961
600794,2018-04-24,0.09461729359695802
600841,2018-04-24,0.48492021028008725
600845,2018-04-24,-1.0159445054642682
600857,2018-04-24,0.21918521806045627
600872,2018-04-24,-0.40005655951855296
600888,2018-04-24,0.6095626898157628
601101,2018-04-24,-0.0254260509500166
601567,2018-04-24,-0.20364180243485117
601600,2018-04-24,1.4469346283745166
601789,2018-04-24,-0.05456602356449556
601798,2018-04-24,0.09274726158507825
601890,2018-04-24,0.28319175340415953
603188,2018-04-24,-0.40261863767092293
603558,2018-04-24,0.7193986707171796
000026,2018-04-25,-0.011050282420998862
000418,2018-04-25,-0.2221556793848698
000498,2018-04-25,-0.24628807107510142
000533,2018-04-25,0.6385730596107925
000554,2018-04-25,0.5336486991510372
000565,2018-04-25,-1.3075813110899555
000620,2018-04-25,-0.05184510562849025
000622,2018-04-25,0.19455061947743185
000623,2018-04-25,1.0773579226091452
000633,2018-04-25,0.288300334647813
000661,2018-04-25,0.4167474816681836
000668,2018-04-25,-0.15868523910275512
000685,2018-04-25,1.7514040100545132
000703,2018-04-25,0.14547819000735268
000732,2018-04-25,0.2238269585293297
000782,2018-04-25,-0.09323674324899256
000795,2018-04-25,-0.2954121161565309
000819,2018-04-25,-0.028966851800254288
000829,2018-04-25,1.8821009218091245
000859,2018-04-25,-0.20024549416666818
000895,2018-04-25,-0.3257769883941676
000920,2018-04-25,-0.44708412545997556
000925,2018-04-25,0.2886884200046236
000963,2018-04-25,0.3307595826805763
000976,2018-04-25,-0.7850162298210082
002015,2018-04-25,0.08471864462386333
002020,2018-04-25,0.2132586373569243
002023,2018-04-25,0.22410680016932172
002027,2018-04-25,-0.07082114010313068
002038,2018-04-25,1.4404634874699034
002040,2018-04-25,-0.6854876341126042
002051,2018-04-25,1.1910793724128113
002060,2018-04-25,0.5857339775978274
002079,2018-04-25,-0.3727065838788373
002082,2018-04-25,-0.8161175641825107
002099,2018-04-25,-0.11993117225781944
002121,2018-04-25,-0.3382850397983885
002138,2018-04-25,0.6994606841618037
002149,2018-04-25,-0.19483816359638106
002152,2018-04-25,0.11315984575240437
002158,2018-04-25,-0.14987545190673313
002218,2018-04-25,-0.5007435169089356
002224,2018-04-25,0.3934879675256997
002238,2018-04-25,0.7448612687131622
002243,2018-04-25,0.34403361455576803
002250,2018-04-25,0.4056593909421442
002253,2018-04-25,1.0696093684709143
002254,2018-04-25,0.09139827662404476
002262,2018-04-25,0.2104190131779777
002273,2018-04-25,-0.5342579633782306
002280,2018-04-25,0.35192486350957464
002283,2018-04-25,0.17223099054349417
002285,2018-04-25,-1.116903952522549
002301,2018-04-25,-0.3621101308808116
002324,2018-04-25,-0.1194079339062364
002342,2018-04-25,-0.3195986653219843
002346,2018-04-25,1.5626916169074154
002353,2018-04-25,0.7613380096116402
002379,2018-04-25,-0.4579764073076154
002380,2018-04-25,-0.1058390716289423
002403,2018-04-25,-0.3854391454583659
002407,2018-04-25,-0.042378035273073475
002411,2018-04-25,0.8461374013550483
002425,2018-04-25,0.5720424418680321
002428,2018-04-25,-0.3239069630419418
002448,2018-04-25,0.037785179173116856
002466,2018-04-25,-0.19240322812813077
002467,2018-04-25,-1.0394936896352684
002473,2018-04-25,-0.7191491158470584
002475,2018-04-25,0.3476443201376822
002476,2018-04-25,0.1506738070725222
002478,2018-04-25,0.23840302811508943
002480,2018-04-25,-0.29805434359758
002511,2018-04-25,-0.21893204685827944
002515,2018-04-25,-0.11725104104966189
002532,2018-04-25,-0.08954840038852735
002535,2018-04-25,0.039068511493464776
002539,2018-04-25,-0.5012898565861804
002543,2018-04-25,-0.1654182586850878
002545,2018-04-25,-0.32474095468817565
002596,2018-04-25,0.4007632480375854
002617,2018-04-25,0.5911462610600148
002621,2018-04-25,-0.04464650077963719
002623,2018-04-25,-1.1139984681009338
002626,2018-04-25,1.8821009218091245
002641,2018-04-25,0.1639651073076296
002644,2018-04-25,-0.07067042421106544
002645,2018-04-25,-0.5138546578022377
002646,2018-04-25,0.3811673892555494
002652,2018-04-25,-0.7578367240427137
002658,2018-04-25,-0.3773310892396667
002659,2018-04-25,-1.0552023627735136
002675,2018-04-25,-0.1300519134700468
002680,2018-04-25,0.024702258914846238
002681,2018-04-25,1.68642026357821
002685,2018-04-25,0.22483529888207243
002707,2018-04-25,-0.42714687637024923
002712,2018-04-25,0.5799630400352052
002715,2018-04-25,-0.24749830509414802
002718,2018-04-25,-1.3075813110899555
002721,2018-04-25,0.8565983423482431
002722,2018-04-25,-0.2610900233071365
002727,2018-04-25,-0.15745713239222753
002729,2018-04-25,0.12689569580504823
002730,2018-04-25,-0.35127888106766714
300005,2018-04-25,-0.14396764390939082
300010,2018-04-25,-0.746764644948844
300015,2018-04-25,0.3024918521247118
300016,2018-04-25,0.1564124061006843
300028,2018-04-25,0.32284402990843675
300030,2018-04-25,-0.4146248196218248
300034,2018-04-25,-0.05355959680853635
300042,2018-04-25,-0.8843584276860501
300050,2018-04-25,-0.223947530917184
300055,2018-04-25,0.38987317239416475
300073,2018-04-25,0.16103849352690564
300084,2018-04-25,0.6385701898340879
300097,2018-04-25,-0.15748264286542185
300098,2018-04-25,-0.267355368767778
300124,2018-04-25,-0.010179079610129663
300126,2018-04-25,0.6771528711953689
300128,2018-04-25,-0.10242405927837803
300146,2018-04-25,0.4247225657390341
300148,2018-04-25,-0.49195761448716613
300155,2018-04-25,-0.2546813486249101
300160,2018-04-25,-0.22746452721293875
300163,2018-04-25,-0.5986721418329162
300171,2018-04-25,0.41269295315049287
300175,2018-04-25,0.24407480029585846
300179,2018-04-25,-0.4228218199704492
300181,2018-04-25,-0.1835335546552307
300187,2018-04-25,-0.04068346385154669
300198,2018-04-25,-0.05257775766206754
300208,2018-04-25,-0.2629263283832292
300211,2018-04-25,-0.12701582665999128
300230,2018-04-25,-1.1444991718879731
300231,2018-04-25,0.01202548238784762
300232,2018-04-25,0.7187982909489997
300249,2018-04-25,1.0160883136786927
300252,2018-04-25,-0.20327862368927996
300253,2018-04-25,-0.24984278897404263
300257,2018-04-25,0.4017579545077743
300261,2018-04-25,-0.23570484327924135
300271,2018-04-25,-0.49799127712885116
300284,2018-04-25,-0.7417502072082144
300298,2018-04-25,-0.19176931367414243
300312,2018-04-25,-0.26373416861866783
300313,2018-04-25,-0.08565762661535373
300314,2018-04-25,-1.3075813110899555
300319,2018-04-25,-0.13013687607282012
300332,2018-04-25,-0.8944546466593786
300344,2018-04-25,-0.609974639439595
300354,2018-04-25,-1.0755815411031493
300355,2018-04-25,-0.5061712398742946
300357,2018-04-25,1.0743811265503116
300365,2018-04-25,-0.6211636907343149
300370,2018-04-25,-0.24047079189138557
300371,2018-04-25,1.6369435733908364
300373,2018-04-25,-0.22455178461460001
300377,2018-04-25,-0.30152280470302495
300380,2018-04-25,-0.5716358526704015
300382,2018-04-25,1.3761114770090217
300383,2018-04-25,-0.08667755150499287
300400,2018-04-25,0.37140586486700744
